"label","text"
4,"@linrose Lucky dawg you!    Hope you have a great week!"
0,"@Moonflowerchild I had 3 earlier, I blame all the damn catnip I put on instead of clothes "
0,"Doesnt understand all this bnp stuff  wats goin on lol"
4,"Tomorrow is my anniversary. My sweetheart of a husband just brought me the most beautiful roses. He's a keeper. "
0,"I HAVE TO MISS THE REST OF THE AWARDS. YOURE A MEAN @DAD   I still love you"
4,"Updated the picture with higher resolution and twitter told me: &quot;Thats a nice picture&quot; "
4,"@KingNick3721 Bum bum bummmmmmmmm. Have fun. Be sensible. Don't do anything I wouldn't haha  x"
4,"@JessMcFlyxxx He'd be a fab brother though  Carrie is lucky  But he is just awesome :'D xxx"
4,"@tswiftonline Hi  i really like lots of people  I love Miley Cyrus, Taylor is in some of these mags too!  i can actaully tell you what"
4,"going to disneyland tonight "
0,"2 and a half days with no computer!! i never tought that i'd ever say this but it is crap!! i need my internet! gosh...i'm addicted!  LOL"
4,"night everyone. @wooosh254 have a nice trip back   om.g i still wanna smoke a cig...badlyyyyyyyyyy"
4,"thanking God in advance "
0,"Iphone atualizado. Decepo com o bluetooth again "
0,"The weak economy is really hurting the celebration this year. Everyone kicked out by 11pm despite the weak turnout.  #astd09"
4,"@aaddiiss hahaha yea you're rite .. gyahahaha then i'll be famous coz ppl will say 'gan' all over the time ! hahaha such a great idea "
4,"updates to the blog...more to follow  http://bit.ly/WZ4jk"
0,"@Laurz2411 nice! I went to china/Tibet a little while ago and was supposed to go skydiving sat, but the weather sucked "
4,"Ha, my wife has Twitter now.  Soon, we will have no reason to speak to each other.  In person, at least "
4,"loves that her life is going in the perfect direction. She couldn't get any luckier "
4,"highasfuck/soberingTHEFUCKup "
0,"oops typo evenfutl day! im going to bed WTF "
0,"Damn IT! Linkin Park is having a concert n where am I? Here not there  I do not like green eggs n ham I do not like them Sam-I-am. lol"
4,"@MissNickyHilton we have that kind of cats too. Some think they're human. "
4,"Here's the deal guys. I'm going to pick 5 random followers and I'm going to follow you! I'll post the names "
4," going for stroll in sunshine.... sending out love vibrations all good things welcome xo"
4,"@seanmurphymusic Happy Mother's Day to your mom "
0,"Having a lazy few days! I've been eaten alive by mozzies "
0,"fucken francis and roy  fucked up my cod 5 cd"
4,"@FlipperXten Good luck with the tests "
0,"Nurcing KuKu back to good health after she got spayed yesterday  she's soo tired and she's weezing a bit. Dr says Its normal, poor thing.."
0,"@hamfruitcake  revision sucks :S I'm gonna hate tomorrow :S"
0,"@Somaya_Reece i wanna go out "
0,"@rdeal1 What's so good about it? "
0,"nachos and vino...too soon "
0,"At fiesta texas. Going to ride the goliath. @FyreFox wish we could do a meet here "
4,"Babe have fun tonight. So ready 4 u 2 come home  &quot;let tha top down on the porsche, so necessary&quot; lol Im melanie u derwin Lol 2gethat 4eva"
0,"off to work in this heat "
4,"@DillonHall How do you spell the sound of a wookie?  "
0,"@slowmomargot I haven't seen the first Home Alone.   And yes... Tim Curry is AMAZING."
0,"@disneynut1973  I hope they caught the driver"
4,"@nicbeau ben is that hot he can get away with anything!!!! "
4,"Finishing off with a little Awsome cabaret .. We don't get out often "
0,"Coniving designs in my head along with bits of ideas for my future business. I should really be writing this down but I'm being lazy "
0,"lazy sunday off..only day i get off a week...pity im bored already "
0,"@justads yeah, this series is starting to feel a little drawn out "
0,"Getting a little bit of PCD now.  "
4,"Just watched Star Trek with Alex. Amazing. I found out I can do the wierd sign thing with my fingers too! "
4,"I'm so glad I got to sleep in  Prom was incredible! "
0,"I don't think the huge bruise on my knee will be going away anytime soon; I keep banging it and making it worse.  So sore."
4,"@Sarvak thanks! I'll take both "
0,"Reading through how the brain works &amp; dreams, I remember dreaming of going to the mamaks last night. But b4 my thosai came.. I WOKE UP! "
0,"I know I haven't uploaded a vid in ages, but I don't remember it taking this long! "
0,"It's been off charge for 3 minutes and it's down to 48% already  and it's roasting."
0,"I love people that BANG ON THE FUCKING WINDOW AT 9:59 AM and scream Russian at me!!! Why couldn't  Hitler win? "
0,"&quot;I dont wanna fall sleep couse I dont know if Ill get up&quot;. Crying.. but, someone cares? "
0,"I tried changing my pic green to support. &amp; it doesn't change "
0,"@timelordalex I think there are many ppl who wanna help inform everyone but yeah, I see ppl doing it just for social ntwking (esp on LJ) "
4,"@Delriach I never leave home without my PSP &amp; iPhone in hand... I think I miss my PS3 most (Ahh! trophy-whoring, always fun, cant wait! "
4,"@ThisIsRobThomas  been following your tweets for a while, ur a hoot  Thnx for keepn us updated on ur new stuff and appearances ^j^"
4,"Im about to go to bed, thank god its weekend!!! Peace out!!! "
4,"@frankispeace Might be. He has always been a tad absent-minded. "
0,"All those poor animals.... "
0,"Getting a cat with cindy. I'm tempted to get a puppy but i can't "
4,"Hello Twitterville havent updated in awhile!!  clean room.check.tickets to Delaware state fair.check.concert tickets to see DC..check!! "
4,"@cathalFTW Love you too Cathal "
4,"Just now logging on to see all of the love from #FF... guess I was a few minutes too late to post mine huh?!? Sorry "
0,"Oopps.. Just a while ago I have 1509 followers.. Now I only have 1508.. "
0,"I miss my Nipissing pitas  Good thing we've got a Euphoria in Barrie, 'cause I would never survive summer without my pitas AND smoothies!!"
4,"@focusdesigns http://twitpic.com/6enfp - N-i-i-ice. "
4,"@tiffany_dime Oh...and dinner is in order "
0,"@nuurajeerah Messes me when &amp; where okey ;) i've to delete my Twits account ah... mmmmmmmmmmmmmmmmmmmmmmmmmmm. Sayang. "
4,"@EvilSheepie yayy, you have a twitter too!! XD lol, you can follow my insane adventures and I can follow yours!! "
0,"says dumadame snob sa plurk... bkt kea? haizt... :'-(  (tears) http://plurk.com/p/ysi8l"
4,"is going to get some coffe &quot;need more power&quot; ahahah "
0,"Apparently, swiss chalet doesn't take reservations....boo! Don't wanna wait in line! "
4,"bye bye for now you lovely tweeters and especially my followers "
0,"Working! Should have took today off!! "
4,"I REALLY want to ask Dita Von Teese what sex with Brian Warner was like.. but I know she won't reply. I bet it was really weird... "
0,"@derektrainwreck I'm sry  I'll be on later at lunch time. ICU making Chelsea Handler references."
4,"@jaybrannan back to Canada soon please! "
4,"@mileycyrus I know  At first I didn't like Lady Gaga either, but now I love her music!!"
0,"Busy week ahead. "
4,"@ Jaderade_ pretty sure I'm so excited for my baby shower... argh and I get to see you "
4,"Just left true north and now me &amp;@rlombardo are headed to the north fork "
0,"I love how #twitpic isn't letting me login. "
0,"--that was for u @illmaticP.  AKA. BLOOODY BLOOOSE."
0,"@Sureway I know how u feel! I can't sleep and it's past two am here I have to up at six blah "
0,"@LivingResults  saw the ad! would love to go but am away that weekend "
0,"@JennyErikson Dig deep and find out if it's mandatory for private schools as well. there is no opt out in public. "
0,"@brianspaeth  I just recently found out that those people live less than an hour away from me. "
4,"@RichLeighton have an awesome hunting adventure and looking fwd to some cool photography when you return "
0,"Ever get depressed when things in life come to an end? Weekends? Summers? Life with your BALLS?? FAAK!!! I loose em Thurs! NOOOOOO!   "
0,"really feel like i can't wait a whole two weeks before my next gig!  Love performing too much!! x x"
4,"bye twitter "
0,"@Darcy1968 thats because I spelt it wrong   try @mrmackenzie!"
4,"@mochamomma Don't even start with MC Lyte! "
4,"Off to lunch for half an hour. "
0,"Booo @bsemaj leaves today "
4,"@Tatiana_K Thank you for the FF Love. "
0,"I used 5 mL of eyedrops in two-three weeks. "
0,"does not want to finish her second final "
0,"got so sick last night so i couldn't go to school today and it's also the last day. I got better in the morning but mom didnt let me go "
4,"It's my birthday! Forgive Ryan's earlier posts "
4,"alllllll about being positive under the sun for me   who caresss about guys..! XD"
0,"why again? "
4,"Leave for recording in 11 days  Pre-production starts next week "
0,"@Starmouth  Do you have an alumni at your uni? They often have a CV checking service, will give you good advice"
0,"@evacaiden whoops, i'm a dick. oh man, i'm going to be in shrewsbury but i might come back here at some point so i'll let you know. booo "
0,"@vmarinelli ... but we don't even have a puppy "
4,"http://bit.ly/eengc  More JB &amp; McFLY video, but this one is HD  . The beginning of the song is HORRIBLE!"
0,"I'm so sad!! My grandfather has cancer. And missing my nephew and niece. "
0,"Its morning! It rained! I woke up at 05:45  Watermelon.. here I come.."
0,"no homework. no chores. friends all awayyy  absolutry nada to do."
0,"@DanicaPatrick that's looks like a blast and good race today had fun at the mile just missed getting your autogragh "
0,"Lucy's bowels erupted while I was at work this morning "
0,"I know where Donnogle is!! If only I could get there first... but alas I am in New Plymouth!! "
4,"@alphaharlot Hey - love your videos on xtube "
4,"@Stephen_Bray lol dont worry my friend I'll be picking up my new White Chanel J12 &amp; new custom made ring  http://tinyurl.com/d8eugh"
4,"@SuzeOrmanShow super cool! "
0,"@nadie_noflea Well you didn't mention it when we were talking two days ago! "
0,"i cant find jamai on twitter. "
4,"@trent_reznor I gave you a gold star for this tweet "
0,"my charger is messing up  shucks!"
0,"@thejazzter eeeeeckie tiredness sucks "
4,"@Zainep definitely going to check that out...I saw the hulu lab thing earlier when I was watching SNL shorts but overlooked it in haste "
0,"is Brooklyn-hearted  http://tinyurl.com/d7e272"
0,"@jimblake There is nothing in the race packets! T-shirt and some literature. No food  You might be ok picking up sunday."
4,"With my girly Jessica getting ready to have eat some Taco Bell "
4,"@matthiasr @johannes_h I'm not through with #Babylon5, I'm somewhere in season 3.  I think I watched #TNG about several times - no option!"
4,"@erNIN I know Trent's got nothing on me, "
0,"@panda951 I wouldn't not call you back "
0,"just got the red ring of death on xbox360... second time it's happened well there goes playing ghostbusters "
4,"Four days left &amp; we're never lookin back.  &lt;3 them."
0,"Standin in line for RAGING BULL!!!! The line is really long!!! "
0,"is farked annoyed again. Not even Sawyer or SRK can help "
4,"Is feeling cool, would stay here longer but I have an appointment to see a house "
4,"@officialkathyg right on  hehe"
0,"@igortizz ;) Yes i know ~ lol and my friend was tired... She didn't watch  semi-disappointed in her cuz i would do anything for them &lt;3"
4,"@tweeterdiva already did! "
0,"Anton!Chekov has his own youtube?! Where have you been all my life?! Well, at least til I 1st saw ST XI a few wks ago, no recent updates "
4,"@danvian welcome back! "
4,"Ahhh! I Got I Just Found Out That I Got Into Miami University! I'm Freaking Out Right Now "
4,"@emilyrobe Good to see you haven't lost your sense of humour.  Get well soon "
4,"@LoveAlyse you know it's all love, baby-heart. "
4,"@atrak oh yum! I love fresh sugar cane. Used to carry it around in my pocket and chew it "
4,"just got the new rolling stone in the mail! Lady Gaga in a bubble dress thing on the cover?! BRING BACK THE JONAS BROTHERS! haha! "
0,"getting the kids ready for school...we are all tired this monday morning "
4,"off to work...but coffee first "
0," working tonight when i shouldn't be"
4,"TODAY!!!!!!!  NEW DIVIDE "
4,"@dELYSEious Only if they are served with hollandaise sause.  Otherwise they are just eggs mcmuffin "
4,"@tams79 Hello.. How're you today.. Sorry for the late reply, was on the move.. "
4,"@LuluBee03 aww thanks hun "
4,"Not going to let anything or ANYONE ruin my day going to have a blast in little rock I will keep you updated  @lookatmejordan text me soon"
0,"Jumping the &quot;trending topics&quot; bandwagon. Philippines. There!  *sigh* Beautifully camp country, I miss it already.. "
4,"@nina116 so keep that day free, whenever it is  haha"
4,"just got back from shopping. "
4,"Yay cheer sleep over  i love this squad and the flying squirel ahah"
0,"@joolzgirl yes, sleep and coffee would be good but my coffee shop around the corner isn't open for some reason...so sad! "
0,"thinking about all those who've betrayed me in life...long list of people to go through! "
4,"@jkgirl73 Perez is FUCKTARD!  I think @JonathanRKnight would agree "
4,"Santana's first real mistake of the night. Good-bye!  C'mon, Granny!"
4,"@jananis Lol.......I don't even know how you manage to tweet yourself so often, but its hilarious "
4,"@nick_carter Hey come to Chicago and do somethin like this Nick! For real! And u can stay at my place "
4,"im so proud to be out of the closet "
0,"Do things with nds(still playing sushi academy)haha, while I'm waiting call from ay.. Miss him badly "
0,"Still up, UNfortunately. My eyes don't wanna fall asleep "
0,"Promoting Good sexual health &amp; helping conquer Chlamydia... www.mmym.co.uk. Website  But Vision &amp; Business Never better!"
0,"Got the flu and a bad Greepe ... bas timing as usual "
4,"@sextatious13 @michbias That's not what I've heard. "
4,"@NathyPoynter nathy "
0,"@shineonmedia http://twitpic.com/56ygw - i wanna do the honor roll with them too  haha!!"
4,"He hit send accidently. lol. He said hello, and that he drove an hour and a half to get here. Heading back after dinner. "
0,"Very concern with friend of mine. He suffer retinal detachment. Hope he's ok. Very scary.... "
4,"@DebbieFletcher Hi Debbie! Take a look at this! this was at one of McFly concerts here in Sao Paulo!  http://twitpic.com/6jrud"
0,"@snowda my day was swamped "
4,"aww haven't been in on in a while..been recovering :p my birthday party was amazing..ill post pics soon "
0,"Paper Towns is MADE OF AWESOME! *heart*s to @realjohngreen. ditched art today and went to sick bay with Rach. Missed linocuts "
4,"Sitting on my porch with Matt Blow! "
4,"@ls_n No problem, thank's for your help, my widget is working now "
4,"@DonnieWahlberg  I don't want to do it  if you are not into stuff like that so that's why I am asking "
4,"Just enjoying the weather "
4,"@iluvcubicles: yay for the weekend with my lady. Long cuddles and sweet kisses. "
0,"@Bellabellini - Yeah I know they are fuck annoying with that... But it,s such good promo... I lost some contacts for business in there "
4,"@ummm_Stacy yes  and your my company,dear )"
4,"sitting in the office bored  hence on twitter "
4,"following @MileyCyrus reminds me of when i was young, hopeful and inspired...(albeit not famous  and reminds me to hold onto that."
4,"6 yds of bright orange afrikan print fabric and a lb of shea butter = $22 well spent "
0,"trying to find lil chris new song but it wont download "
0,"@brockmanj awe you're gonna go right now? That's cool "
0,"i wasnt allowed to play beer pong "
0,"@NKOTBahamas2009 my last 2 days off have been good. Just getting ready for work at the moment "
4,"@problogger another quick Q - will the email part of 31dbbb always be available?  And thanks for the responses to my other questions!"
0,"a liitle stressed by my exams  dunno what questions i can expect  but trying to keep a positive attitude..."
0,"Thunder storms!! Whats that all about? I miss England "
4,"@LydiaWoody I'm pretty much done with those big hair dryers.  I love my lil' traveling one.  So powerful and yes, so much tinier "
0,"@lovekillslowly:I wish I were home "
0,"no one else seems to be on at the moment, twitters boring right now  now i have nothing to occupy myself with haha"
4,"@thekatvond I love him! Can't wait for the new album. "
4,"#followfriday People I actually know &amp; talk to off Twitter @timshady @monkeyonthelam @galliguez @referralweb (reply back if i missed u!) "
4,"Ive got 3 hours before my internet turns on so i can download sims 3 yeyy what to do...my nails "
4,"@jordanknight did he die during this century? are you sure this time? "
4,"Sarah Brodhead morning all! happy national fudge day  c u @ 5. http://tinyurl.com/l2bmqw"
0,"iis at home now! Hoping no more storms come so she can sleep, but I think I hear one coming "
0,"@CaraKeithley You're right and I feel for ya!   He'll probably be thrilled to talk to ya on the phone tho!Tear up those cell lines!"
4,"@riskybizness23 oh I can dig that its nice though and definiitely shining somethin serious on camera "
0,"@mckenler I don't think he's gonna make it  #peterfacinelli"
4,"days are just hot enough to produce hot blood "
4,"@outofmemory01 wow. thats weird. all of the chix you follow look EXACTLY the same. feel like im looking in a funhouse mirror. "
4,"anybody seen any good movies lately? I recommend The Hangover and UP  "
4,"I HAVE SWITCHED HOSTS.  I will tell everyone the URL when summer begins, June 5! "
0,"@Kiguel182 oh, im sorry 2 hear that! well, im not that lucky because i have a bunch of homework to do!  x"
4,"On my way to Disneyland. Random? I know! "
4,"@steadybenny might be in aswell? "
4,"Haha i feel like such a creeper. Im like stalking markys twitter. Sorry- i just want a shirt "
4,"@tommcfly if there is ever a celebrity deal or no deal i shall campaign to get you on it "
0,"I feel very sad "
4,"Eating lunch yum yum "
4,"@mmitchelldaviss you're a vampire werewolf? lmao youre so funny  DONT GO ALL TWILIGHT ON ME haha"
4,"Morning! Time for me to shove off..have a HOT date with a lawnmower. Have a fantastic day everyone!! "
0,"Liv  closed "
4,"just arrived home from the mall with my friend  i bought some skinny jeans and b2m a lipstick. High Tea! The funny thing is?..."
0,"Morning!! imma need this rain to go away cuz i have alot of driving around to do today "
4,"@miccee Copies for all! "
0,"i have the worst efin headch ever!! "
4,"@joybianchibrown @julesbianchi great seeing you at @genehiga's for @danesanders @fasttrackphoto workshop "
4,"Yay, one project down  Now there's just like, 80 more to go, lol."
4,"Sangriaaa  with sugarpuss!!"
0,"aaargh, im sick and cant talk  "
0,"@tessaroseb I miss my sluttt  drinks very soon!! Countdown is.. like 12.5 days!!! xx ps. I love that you tell me you wrote on his wall aha"
4,"I ? wedding cuz its like reunion! "
4,"More Sopapillas, Please!  Had a fun night at Casa Bonita!  I love that place! "
4,"@gamespot Far Cry 2 coming to PC and consoles? Awesome! "
0,"@grantswilson  hope you feel better soon.Kids help!"
4,"Preparing for job interview this afternoon; wish me luck! "
4,"4am. And Im on the beach. Pretty "
4,"@lil_kimmeh Yeah, I love this picture too.  He's always adorable.  I hope we can... it'd be a shame if we didn't."
0,"im so sunburnt  im never leaving the house again! *superglues door shut*"
4,"@Jessicaveronica Baltimore  I saw you guys with natasha bedingfield last year. Amazing!"
4,"@bassdread leave the country... that's my plan !  it's easier than you think. A better world awaits ! "
0,"In Mauritius now -  ocean, wife, daughter, great food, bliss, zzzzzzzzz  all around  and this damn Internet and the cell phone "
0,"Got colds!!! that is bad.. i skipped school so i am in the den of slack! "
4,"@MAGGIECHICKEN nothin that's y im so bored!!!!! oh on the plus side ima listenin 2 back of my head "
4,"@docmurdock Oh I know, she won't let on, but she loves me.  "
0,"@thatgirlboo Because it doesn't work like that. "
0,"Looong day at work...not even gonna lie, missing Eric and cant stop thinking about him. I need to get my mind off of him! "
0,"she is the sunlight - trading yesterday. SUCH A SWEET SONG "
0,"@spidermonkeyloo what's up? "
0,"so this cleansing thing is a lil harder than i expected but i KNOW i can do it! 8 more days! "
0,"tired from wrk "
4,"@Beverleyknight I'm fine, thank you.  Keep being beautiful always. "
4,"@Peterpanohno bye sugar! catch u later &amp; THX BIGTIME 4 all the wonderful tunes! Luv u LOTS! Have fun &amp; be blessed. "
4,"Finally here to thank for the follow: @TradeMe_Jay, @ALauderdale, @rosebusinesssol, @facedotcom, @seowire, @JesCharlesworth (hey Jess "
0,"Time to come home "
0,"I wanna go back to London &amp; LA sooooo bad... "
0,"is sccared abbout speech day !! :O and wishing *someone* would come online... "
4,"@ashleytisdale I watched your video 'It's Alright, It's OK' on youtube and it's pretty good...you have an amazing voice "
0,"my Firefox went kaput.   Had just downloaded Hulu Desktop and I see that as a reoccurring theme... what gives?"
0,"I wanna go to EDC, but it's not going to happen "
4,"@MakeupbyHeather nope, not Tom. "
0,"I LOVE the 3 shadows that come w/ the Naked Honey Collection. I wish I wasn't broke right now  I feel like a kid without a cabbage patch."
4,"Dinner was awesome!!  Just ate breakfast... Yum   9 wks 5 days preggo!"
4,"Bedd. Peacee. "
4,"#followfriday @stereojorge @bethhh @caitspradley @busy_living @annabananaaa @stephanyisme @stereobear "
0,"last day of work experience today! "
4,"Photoshoot success. "
0,"webpage, FB fans page, etc when I get home. It's still raining and I'm cooooold "
4,"@gigglewaggle halloooooo thankyou follow nya yaaa "
4,"@jesszlatos thanks! glad you like the show and stuff "
4,"good night, Twillyville...  long day at The Ranch tomorrow...Should have been asleep LONNNNNG ago! :0 take care, stay out of trouble!"
4,"@questlove You rock...I swear you are one of my all time favorites! "
0,"Sick at home  The worst part is I can't even play Guitar Hero World Tour... My life sucks..."
0,"Back-to-back doctor's appointments for parents "
0,"Mike flow came home and all his fish died   i am for real sad"
4,"@mangolassie yeah, it was a much needed change. still some work needed on the other pages  how was the brewer game?"
0,"That was so hard. "
4,"@eliseworld, Thanks!! "
4,"just found a VERY nice wristwatch!! I'll try to convince my parents to give it to me for graduation  lol"
0,"Waiting for Derrick. Super cold  Off tomorow with nothing to do."
4,"is glad the week is turning to be just about as good as the weekend was.  "
4,"Completed 5 years in IT industry today "
0,"damn it! Just put curry powder in my chilli by mistake.  have been looking forward to that all day, god knows what it will taste like now!"
4,"@PinqyRing cool... that sounds like funn!!! "
4,"alli and i are singing twist and shout "
4,"@MiraclesGoddess    "
0,"Oh great in one email my day gets even worse. I should have hidden under my duvet. Feeling unusually bah humbug. I don't like it "
0,"I hate losing stuff!! Also i'm hungry "
4,"Working at the office on a Saturday... blah...  "
0,"Damn it ! Back in work....and it's far too nice to be stuck in doors "
4,"@vickytcobra aww get better soon! Whats up? Im coming to see u all tonight in manchester, cannot wait  hope ur feeling better by then! xo"
4,"OMFG!!! take that were sooo god!  OMG! I WANT THEIR ELEPHANT! HAHAHA  "
4,"I'm doing afternoon gym 2day. Right b/4 the Rockets advance "
0,"Still too hot to go to sleep. "
0,"why am I so easily enthralled by &quot;most shocking videos&quot;. gah! "
4,"Hiya silver hair shampoo "
0,"People really just don't think sumtimes. Ima miss you blanca "
4,"@shimritby same here!  There needed to be reminder about us putting on some sunscreen.  At least we won the olympics "
0,"i'm tired :S and sad "
4,"Legs are Uber smooth i fn love you and miss you ps do't forget to tell your mommy happy mothers day Haha "
0,"@deesisbeads arrhhhh thats me sad now "
0,"@Mediamum Oooo... Sucks to be you... "
4,"work! twins game tomorrow "
4,"@xDisneyFan oh yes. i would love to travel there some day "
0,"Watching degrassi at school. We were supposed to watch windtalkers but plans changed "
4,"Hey guys see whats live on sports RIGHT NOW!!!!  Watch, have fun, enjoy the game!! http://bit.ly/10YLms"
0,"Left my girl @dresdnbombshell a voicemail...probably the most lamest voicemail I've left for anyone EVER "
0,"Hey, y'all! So, eyema jerk  eye got a follow mention from the very lovely @Jessica_Zlatos yesterday, and didn't even give thanks... So..."
0,"@polka_ Oh dear, so sorry to hear that. "
0,"cry cry  tboyman is a mod and im not  well remember what i said? im quitting cp! i am! so uh bye!"
0,"@chiropractic it does, doesn't it, i totally want to go again, but not sure I can "
0,"@tahninial nothing, they make it up, last time i checked a jar of curry sauce there was no pepper inside, i was disappointed "
4,"Just got up  we fell asleep at 4. Maybe going swimming today "
0,"@lilluci44 *whispers* I don't think I'm friends with him on myspace "
0,"http://twitpic.com/65wlf Sounds so good right now. @Druzu is going without me "
0,"feels like a gray mouse "
4,"i just love my cute dolphin stuffed toy,,, thanks to my friend.. "
4,"@EvaLedesma ohh PSHH iknew that!! lol jk  tyy"
0,"Boston bound and tight because i left my teddy bear at home!  i take it every time i travel. c yall Monday Brooklyn"
0,"earthshake! that I didn't feel... "
0,"I found a fly in my pomegranate green tea "
4,"Warming up some water for Darjeeling tea! "
4,"cant wait to see #fullservice on July 7th and 12th!! WOOT!! @sherryaperez is backing out of #fullservice on July 10th  haa"
4,"@sandedfaceless Definitely. Thanks. "
4,"in 2 hours or so I will upload an image of the comic without illustration so you can see the process  yes?"
0,"My alarm didn't go off this morning. No working out for me. "
4,"@michaeledge no probs! hope you're enjoying LA sun "
4,"@serenetan ahh..but he's hardworking  Adrian is ok too lah *Winks* hehe"
4,"@ibnezra your vid reminded me of vox pops the Chaser team did in the US illustrating profound ignorance  http://twurl.nl/q2xhnn "
0,"wonders why her internet connection is soooooo sssslllooowwww. snail slow  hate it  http://plurk.com/p/xmwof"
4,"@Beverleyknight  you are welcome! I love it that you take the time to reply to us, it means alot!! "
4,"just ordered a cute purple mini dell notebook! "
4,"@moniqueconheady say hi to Kimba for me "
0,"i'm full of the flu, feeling SOooo sorry for myself  xXx"
4,"@RobynKlC u shud definitely b a follower of mine...I'm well interesting "
4,"@kathyireland *shrugs* Hope I sent it to right place  Staying really busy &amp; trying to remember to breathe. Glad to hear all is well w/ you"
4,"great pics @TerminalTheory glad your safe! from a  Nihon Hikikomori Kyokai member! "
0,"@livelovelife09 Eringhaus the dorm. No a/c and pretty far from classes.   shoot me now. Jk It shouldn't be that bad."
0,"is done with the slow internet connection for now.... "
4,"@AlexaRPD your welcome  feel free to follow me."
0,"Open House was extremely unsuccessful "
4,"hey tweeties! yea i just woke up, haha &amp;it's even later here on the east coast! drinking my coffee  i &lt;3 caffeine!"
0,"Ack! I threw up.   Damn, it's been a long while since I've drank so hardcore."
4,"http://twitpic.com/6ga73 - photo .. this is sanur beach bali .. and the rest of my bestfriends "
4,"Just getting in from the most Massive Motersports Mini 50th anniversary event at Nikki Marina. I Love Mini's. Love to Alissha &amp; Victor "
0,"UGH! I just tried to order an iPhone and it won't work  I guess I'll have to wait even longer :/"
0,"no but seriously, i need it.  my outfit will be useless without the socks."
0,"@kopigao @debbieseraphina  haha powerful lah u  lolz guess i'm out of the crowd liao  haha"
4,"@Paisano No, Nadal will still WIN the French Open. "
4,"@seventeenmag okay! is it a winner or a runner up? if its a runner up, then i pray all my might that its David Archuleta! "
4,"@tabishere It wasn't too bad. i get paid to go surfing on wednesday. can't really complain haha "
4,"okay i say goodnight then get back on haha so now for sure im off "
0,"i really want wawa, but i need to save my money "
0,"my windows movie maker is an asshole. "
0,"damnit, i keep fogetting to watch Chuck. "
0,"@aplusk i know! Being Northern Irish, all our stars can piss off and play for the republic of ireland and theres a law saying they can "
4,"do you have someone you follow whose tweets attract you like a roach to a cookie?  i love @sturtledotcom and @jonnodotcom tweets "
0,"Still can't get this blackberry to work properly!  "
0,"I'm cleanig my room "
4,"@playitagainbug Had coffee before.  The birds wake me up early. "
4,"@DanielMysterio Thanks for the #followfriday "
0,"Son has a district game today, while I'm at work   Another parent is going to call me and keep me up to date.  ;-)"
4,"Going on a walk with my new dog "
4,"is going to take a bubble bath! &amp; listening to justin bieber "
0,"@carolmwagner Awww thanks! I appreciate it. Just been in a weird slump all weekend. Had a bunch of great plans &amp; all got cancelled "
4,"@DonnieWahlberg You look handsome as usual!   Keep it coming ddub!"
0,"selin has a nice keyboard, a pretty moniter, gorgeous internet and so much more. why isn't she addicted to the comp like I am? "
0,"@FabulousAshley i know...but this queen just might have to run the castle on her own  Happily Ever After is only a teardrop away...oh well"
4,"...sippin' a bud light lime "
0,"Exam today "
0,"Well I should start studying for wednesday's exam "
4,"@chris_walton i think you should come get crunk on saturday night "
4,"HolyFuckHolyFuckHolyFuckHolyFuckHolyFuckHolyFuckHolyFuckHolyFuckHolyFuckHolyFuck Coldplay.................... fifteen hours "
4,"Sooo my shift began at 6:15, I woke up at 6 and clocked in exactly at 6:15  thanks to impact now for that quickness"
4,"@dsutoyo please mute your spymaster posts "
0,"@Ismahyus OMG! Really? Nobody tell me, you know. Somemore my printer baru habis ink. "
4,"says Goodafternoon people. :o  http://plurk.com/p/oygzs"
0,"where r all my ppls??? not on twitter "
4,"Today starts off excellent; grey skies and translation work. (My favourite weather and my favourite work  )"
4,"401st update. WOWOWOW ! Viva forever! "
4,"@definatalie One for the Dollhouse fans. "
0,"is all by herself "
0,"@spencer_puppy sorry bout Redwings losing!  bummer like @cranwo said always next year-isn't that a Boston saying? LOL"
4,"Abt Lush Angels on Bare Skin, 4got 2 mention, not selling. If u just cover shipping that wld be great! "
4,"@daawww you like yao ming? "
0,"@gracieforyou  it's ok, she lived a good life, she was a wonderful cat. she will b missed but she will b going 2 a good place, don't 4get"
0,"Awww - miss my bloggy friends already.  damn you, work! Making me call it early and work on sunday."
0,"@WeLoveEP Darn. I miss my beloved Ellen  WHERE THE FRICK IS SHE?"
0,"Its quite frustrating, not to mention painful "
0,"Gah! Its +15 outside, and i'm stuck in this shit hole building till 6:00! Why me!?!? "
0,"can't believe how cold it was today! I need a hug please "
4,"reaching amritsar in an hour and (if i find a bus) should be at wagah border by 2pm  - http://bkite.com/06fuJ"
4,"Just back from a fantastic weekend seeing the children; great catch up, food &amp; quality time together- helped both with crockery backlog! "
0,"@chandeeezzzy @ambvymarie @ashleyobvs FRIENDS! I'M NOT ALONE! Except now that I actually read what you wrote, you're all about to sleep. "
4,"this time speakers ON! neighbors listening with me  #asot400"
4,"@aldaraia hahaha, no trick, it's why I named the label what it is "
0,"Waiting at the vet for tony "
0,"is at her brothers parent orientation and i'm realizing that his school is cooler then mine  who knew. Hu step it up!"
0,"suffering from work loads.... "
0,"@JenniferNajeer we love you!  And only wanted to do something nice.  "
4,"@chelseaxhale it should! I'll draw us all happy and together forever hahah "
0,"recently , I have nothin interesting to tweet about   . usually I have unusual events or something stupid happens to me , bt not recently"
